piece	staff	bigram_id	n0_tpc	n0_octave	n1_tpc	n1_octave	n0_midi	int_fifths	int_octaves	int_semitones
chor085	3	49	4	4	4	4	64	0	0	0
chor085	3	50	4	4	4	4	64	0	0	0
chor085	3	51	4	4	3	3	64	-1	0	-7
chor085	3	52	3	3	5	3	57	2	-1	2
chor085	3	53	5	3	3	3	59	-2	1	-2
chor085	3	54	3	3	8	3	57	5	-3	-1
chor085	3	55	8	3	6	3	56	-2	1	-2
chor085	3	56	6	3	8	3	54	2	-1	2
chor085	3	57	8	3	3	3	56	-5	3	1
chor085	3	58	3	3	8	3	57	5	-3	-1
chor085	3	59	8	3	3	3	56	-5	3	1
chor085	3	60	3	3	5	3	57	2	-1	2
chor085	3	61	5	3	7	4	59	2	-1	2
chor085	3	62	7	4	5	3	61	-2	1	-2
chor085	3	63	5	3	3	3	59	-2	1	-2
chor085	3	64	3	3	8	3	57	5	-3	-1
chor085	4	0	4	2	4	3	40	0	1	12
chor085	4	1	4	3	6	3	52	2	-1	2
chor085	4	2	6	3	8	3	54	2	-1	2
chor085	4	3	8	3	6	3	56	-2	1	-2
chor085	4	4	6	3	4	3	54	-2	1	-2
chor085	4	5	4	3	3	3	52	-1	1	5
chor085	4	6	3	3	10	3	57	7	-4	1
chor085	4	7	10	3	5	3	58	-5	3	1
chor085	4	8	5	3	3	3	59	-2	1	-2
chor085	4	9	3	3	8	3	57	5	-3	-1
chor085	4	10	8	3	9	3	56	1	-1	-5
chor085	4	11	9	3	4	3	51	-5	3	1
chor085	4	12	4	3	5	2	52	1	-1	-5
chor085	4	13	5	2	4	2	47	-1	0	-7
chor085	4	14	4	2	8	3	40	4	-1	16
chor085	4	15	8	3	3	3	56	-5	3	1
chor085	4	16	3	3	6	3	57	3	-2	-3
chor085	4	17	6	3	5	3	54	-1	1	5
chor085	4	18	5	3	5	2	59	0	-1	-12
chor085	4	19	5	2	4	3	47	-1	1	5
chor085	4	20	4	3	9	3	52	5	-3	-1
chor085	4	21	9	3	4	3	51	-5	3	1
chor085	4	22	4	3	7	3	52	3	-2	-3
chor085	4	23	7	3	9	3	49	2	-1	2
chor085	4	24	9	3	4	3	51	-5	3	1
chor085	4	25	4	3	6	3	52	2	-1	2
chor085	4	26	6	3	6	2	54	0	-1	-12
chor085	4	27	6	2	5	2	42	-1	1	5
chor085	4	28	5	2	9	3	47	4	-2	4
chor085	4	29	9	3	4	3	51	-5	3	1
chor085	4	30	4	3	9	3	52	5	-3	-1
chor085	4	31	9	3	4	3	51	-5	3	1
chor085	4	32	4	3	6	3	52	2	-1	2
chor085	4	33	6	3	8	3	54	2	-1	2
chor085	4	34	8	3	6	3	56	-2	1	-2
chor085	4	35	6	3	4	3	54	-2	1	-2
chor085	4	36	4	3	3	3	52	-1	1	5
chor085	4	37	3	3	3	3	57	0	0	0
chor085	4	38	3	3	8	3	57	5	-3	-1
chor085	4	39	8	3	6	3	56	-2	1	-2
chor085	4	40	6	3	4	3	54	-2	1	-2
chor085	4	41	4	3	9	3	52	5	-3	-1
chor085	4	42	9	3	7	3	51	-2	1	-2
chor085	4	43	7	3	5	2	49	-2	1	-2
chor085	4	44	5	2	8	3	47	3	-1	9
chor085	4	45	8	3	3	3	56	-5	3	1
chor085	4	46	3	3	8	3	57	5	-3	-1
chor085	4	47	8	3	6	3	56	-2	1	-2
chor085	4	48	6	3	5	2	54	-1	0	-7
chor085	4	49	5	2	7	3	47	2	-1	2
chor085	4	50	7	3	9	3	49	2	-1	2
chor085	4	51	9	3	4	3	51	-5	3	1
chor085	4	52	4	3	9	3	52	5	-3	-1
chor085	4	53	9	3	7	3	51	-2	1	-2
chor085	4	54	7	3	5	2	49	-2	1	-2
chor085	4	55	5	2	3	2	47	-2	1	-2
chor085	4	56	3	2	5	2	45	2	-1	2
chor085	4	57	5	2	4	2	47	-1	0	-7
chor086	1	0	2	4	3	4	62	1	0	7
chor086	1	1	3	4	6	4	69	3	-2	-3
chor086	1	2	6	4	4	4	66	-2	1	-2
chor086	1	3	4	4	2	4	64	-2	1	-2
chor086	1	4	2	4	3	4	62	1	0	7
chor086	1	5	3	4	5	4	69	2	-1	2
chor086	1	6	5	4	7	5	71	2	-1	2
chor086	1	7	7	5	2	5	73	-5	3	1
chor086	1	8	2	5	5	4	74	3	-2	-3
chor086	1	9	5	4	3	4	71	-2	1	-2
chor086	1	10	3	4	3	4	69	0	0	0
chor086	1	11	3	4	5	4	69	2	-1	2
chor086	1	12	5	4	7	5	71	2	-1	2
chor086	1	13	7	5	2	5	73	-5	3	1
chor086	1	14	2	5	7	5	74	5	-3	-1
chor086	1	15	7	5	5	4	73	-2	1	-2
chor086	1	16	5	4	2	5	71	-3	2	3
chor086	1	17	2	5	7	5	74	5	-3	-1
chor086	1	18	7	5	5	4	73	-2	1	-2
chor086	1	19	5	4	3	4	71	-2	1	-2
chor086	1	20	3	4	6	4	69	3	-2	-3
chor086	1	21	6	4	5	4	66	-1	1	5
chor086	1	22	5	4	3	4	71	-2	1	-2
chor086	1	23	3	4	1	4	69	-2	1	-2
chor086	1	24	1	4	6	4	67	5	-3	-1
chor086	1	25	6	4	4	4	66	-2	1	-2
chor086	1	26	4	4	2	4	64	-2	1	-2
chor086	1	27	2	4	3	4	62	1	0	7
chor086	1	28	3	4	6	4	69	3	-2	-3
chor086	1	29	6	4	3	4	66	-3	2	3
chor086	1	30	3	4	6	4	69	3	-2	-3
chor086	1	31	6	4	6	4	66	0	0	0
chor086	1	32	6	4	6	4	66	0	0	0
chor086	1	33	6	4	4	4	66	-2	1	-2
chor086	1	34	4	4	4	4	64	0	0	0
chor086	1	35	4	4	6	4	64	2	-1	2
chor086	1	36	6	4	6	4	66	0	0	0
chor086	1	37	6	4	4	4	66	-2	1	-2
chor086	1	38	4	4	6	4	64	2	-1	2
chor086	1	39	6	4	1	4	66	-5	3	1
chor086	1	40	1	4	6	4	67	5	-3	-1
chor086	1	41	6	4	4	4	66	-2	1	-2
chor086	1	42	4	4	2	4	64	-2	1	-2
chor086	1	43	2	4	2	5	62	0	1	12
chor086	1	44	2	5	7	5	74	5	-3	-1
chor086	1	45	7	5	5	4	73	-2	1	-2
chor086	1	46	5	4	3	4	71	-2	1	-2
chor086	1	47	3	4	1	4	69	-2	1	-2
chor086	1	48	1	4	6	4	67	5	-3	-1
chor086	1	49	6	4	4	4	66	-2	1	-2
chor086	1	50	4	4	2	4	64	-2	1	-2
chor086	2	0	3	3	3	3	57	0	0	0
chor086	2	1	3	3	3	3	57	0	0	0
chor086	2	2	3	3	5	3	57	2	-1	2
chor086	2	3	5	3	7	4	59	2	-1	2
chor086	2	4	7	4	6	4	61	-1	1	5
chor086	2	5	6	4	4	4	66	-2	1	-2
chor086	2	6	4	4	4	4	64	0	0	0
chor086	2	7	4	4	6	4	64	2	-1	2
chor086	2	8	6	4	1	4	66	-5	3	1
chor086	2	9	1	4	1	4	67	0	0	0
chor086	2	10	1	4	6	4	67	5	-3	-1
chor086	2	11	6	4	4	4	66	-2	1	-2
chor086	2	12	4	4	3	4	64	-1	1	5
chor086	2	13	3	4	3	4	69	0	0	0
chor086	2	14	3	4	8	4	69	5	-3	-1
chor086	2	15	8	4	4	4	68	-4	2	-4
chor086	2	16	4	4	2	4	64	-2	1	-2
chor086	2	17	2	4	2	4	62	0	0	0
chor086	2	18	2	4	2	4	62	0	0	0
chor086	2	19	2	4	2	4	62	0	0	0
chor086	2	20	2	4	7	4	62	5	-3	-1
chor086	2	21	7	4	2	4	61	-5	3	1
chor086	2	22	2	4	2	4	62	0	0	0
chor086	2	23	2	4	7	4	62	5	-3	-1
chor086	2	24	7	4	3	3	61	-4	2	-4
chor086	2	25	3	3	4	4	57	1	0	7
chor086	2	26	4	4	2	4	64	-2	1	-2
chor086	2	27	2	4	4	4	62	2	-1	2
chor086	2	28	4	4	2	4	64	-2	1	-2
chor086	2	29	2	4	2	4	62	0	0	0
chor086	2	30	2	4	2	4	62	0	0	0
chor086	2	31	2	4	7	4	62	5	-3	-1
chor086	2	32	7	4	7	4	61	0	0	0
chor086	2	33	7	4	2	4	61	-5	3	1
chor086	2	34	2	4	2	4	62	0	0	0
chor086	2	35	2	4	7	4	62	5	-3	-1
chor086	2	36	7	4	9	4	61	2	-1	2
chor086	2	37	9	4	4	4	63	-5	3	1
chor086	2	38	4	4	2	4	64	-2	1	-2
chor086	2	39	2	4	7	4	62	5	-3	-1
chor086	2	40	7	4	5	3	61	-2	1	-2
chor086	2	41	5	3	7	4	59	2	-1	2
chor086	2	42	7	4	3	3	61	-4	2	-4
chor086	2	43	3	3	6	4	57	3	-1	9
chor086	2	44	6	4	6	4	66	0	0	0
chor086	2	45	6	4	4	4	66	-2	1	-2
chor086	2	46	4	4	2	4	64	-2	1	-2
chor086	2	47	2	4	4	4	62	2	-1	2
chor086	2	48	4	4	6	4	64	2	-1	2
chor086	2	49	6	4	6	4	66	0	0	0
chor086	2	50	6	4	4	4	66	-2	1	-2
chor086	2	51	4	4	4	4	64	0	0	0
chor086	2	52	4	4	2	4	64	-2	1	-2
chor086	2	53	2	4	2	4	62	0	0	0
chor086	2	54	2	4	7	4	62	5	-3	-1
chor086	2	55	7	4	5	3	61	-2	1	-2
chor086	2	56	5	3	7	4	59	2	-1	2
chor086	2	57	7	4	3	3	61	-4	2	-4
chor086	3	0	6	3	4	3	54	-2	1	-2
chor086	3	1	4	3	2	3	52	-2	1	-2
chor086	3	2	2	3	4	3	50	2	-1	2
chor086	3	3	4	3	6	3	52	2	-1	2
chor086	3	4	6	3	8	3	54	2	-1	2
chor086	3	5	8	3	3	3	56	-5	3	1
chor086	3	6	3	3	3	3	57	0	0	0
chor086	3	7	3	3	8	3	57	5	-3	-1
chor086	3	8	8	3	7	4	56	-1	1	5
chor086	3	9	7	4	2	4	61	-5	3	1
chor086	3	10	2	4	2	4	62	0	0	0
chor086	3	11	2	4	4	4	62	2	-1	2
chor086	3	12	4	4	3	3	64	-1	0	-7
chor086	3	13	3	3	5	3	57	2	-1	2
chor086	3	14	5	3	7	4	59	2	-1	2
chor086	3	15	7	4	6	3	61	-1	0	-7
chor086	3	16	6	3	6	4	54	0	1	12
chor086	3	17	6	4	4	4	66	-2	1	-2
chor086	3	18	4	4	2	4	64	-2	1	-2
chor086	3	19	2	4	7	4	62	5	-3	-1
chor086	3	20	7	4	3	3	61	-4	2	-4
chor086	3	21	3	3	1	3	57	-2	1	-2
chor086	3	22	1	3	3	3	55	2	-1	2
chor086	3	23	3	3	5	3	57	2	-1	2
chor086	3	24	5	3	1	3	59	-4	2	-4
chor086	3	25	1	3	3	3	55	2	-1	2
chor086	3	26	3	3	3	3	57	0	0	0
chor086	3	27	3	3	1	3	57	-2	1	-2
chor086	3	28	1	3	6	3	55	5	-3	-1
chor086	3	29	6	3	3	3	54	-3	2	3
chor086	3	30	3	3	3	3	57	0	0	0
chor086	3	31	3	3	7	4	57	4	-2	4
chor086	3	32	7	4	3	3	61	-4	2	-4
chor086	3	33	3	3	3	3	57	0	0	0
chor086	3	34	3	3	3	3	57	0	0	0
chor086	3	35	3	3	3	3	57	0	0	0
chor086	3	36	3	3	3	3	57	0	0	0
chor086	3	37	3	3	3	3	57	0	0	0
chor086	3	38	3	3	3	3	57	0	0	0
chor086	3	39	3	3	3	3	57	0	0	0
chor086	3	40	3	3	3	3	57	0	0	0
chor086	3	41	3	3	5	3	57	2	-1	2
chor086	3	42	5	3	7	4	59	2	-1	2
chor086	3	43	7	4	2	4	61	-5	3	1
chor086	3	44	2	4	2	4	62	0	0	0
chor086	3	45	2	4	7	4	62	5	-3	-1
chor086	3	46	7	4	5	3	61	-2	1	-2
chor086	3	47	5	3	3	3	59	-2	1	-2
chor086	3	48	3	3	1	3	57	-2	1	-2
chor086	3	49	1	3	6	3	55	5	-3	-1
chor086	3	50	6	3	6	3	54	0	0	0
chor086	3	51	6	3	8	3	54	2	-1	2
chor086	3	52	8	3	10	3	56	2	-1	2
chor086	3	53	10	3	5	3	58	-5	3	1
chor086	3	54	5	3	7	4	59	2	-1	2
chor086	3	55	7	4	2	4	61	-5	3	1
chor086	3	56	2	4	4	4	62	2	-1	2
chor086	3	57	4	4	3	3	64	-1	0	-7
chor086	3	58	3	3	5	3	57	2	-1	2
chor086	3	59	5	3	3	3	59	-2	1	-2
chor086	3	60	3	3	1	3	57	-2	1	-2
chor086	3	61	1	3	6	3	55	5	-3	-1
chor086	4	0	2	3	7	3	50	5	-3	-1
chor086	4	1	7	3	2	3	49	-5	3	1
chor086	4	2	2	3	7	3	50	5	-3	-1
chor086	4	3	7	3	5	2	49	-2	1	-2
chor086	4	4	5	2	6	3	47	1	0	7
chor086	4	5	6	3	4	3	54	-2	1	-2
chor086	4	6	4	3	2	3	52	-2	1	-2
chor086	4	7	2	3	5	2	50	3	-2	-3
chor086	4	8	5	2	4	3	47	-1	1	5
chor086	4	9	4	3	3	2	52	-1	0	-7
chor086	4	10	3	2	2	3	45	-1	1	5
chor086	4	11	2	3	1	3	50	-1	1	5
chor086	4	12	1	3	6	3	55	5	-3	-1
chor086	4	13	6	3	4	3	54	-2	1	-2
chor086	4	14	4	3	6	3	52	2	-1	2
chor086	4	15	6	3	8	3	54	2	-1	2
chor086	4	16	8	3	3	3	56	-5	3	1
chor086	4	17	3	3	2	3	57	-1	0	-7
chor086	4	18	2	3	4	3	50	2	-1	2
chor086	4	19	4	3	3	2	52	-1	0	-7
chor086	4	20	3	2	2	3	45	-1	1	5
chor086	4	21	2	3	1	3	50	-1	1	5
chor086	4	22	1	3	6	3	55	5	-3	-1
chor086	4	23	6	3	4	3	54	-2	1	-2
chor086	4	24	4	3	2	3	52	-2	1	-2
chor086	4	25	2	3	3	2	50	1	-1	-5
chor086	4	26	3	2	2	3	45	-1	1	5
chor086	4	27	2	3	7	3	50	5	-3	-1
chor086	4	28	7	3	2	3	49	-5	3	1
chor086	4	29	2	3	3	2	50	1	-1	-5
chor086	4	30	3	2	2	3	45	-1	1	5
chor086	4	31	2	3	2	3	50	0	0	0
chor086	4	32	2	3	4	3	50	2	-1	2
chor086	4	33	4	3	6	3	52	2	-1	2
chor086	4	34	6	3	1	3	54	-5	3	1
chor086	4	35	1	3	3	3	55	2	-1	2
chor086	4	36	3	3	5	3	57	2	-1	2
chor086	4	37	5	3	3	3	59	-2	1	-2
chor086	4	38	3	3	1	3	57	-2	1	-2
chor086	4	39	1	3	6	3	55	5	-3	-1
chor086	4	40	6	3	4	3	54	-2	1	-2
chor086	4	41	4	3	6	3	52	2	-1	2
chor086	4	42	6	3	2	3	54	-4	2	-4
chor086	4	43	2	3	3	2	50	1	-1	-5
chor086	4	44	3	2	3	3	45	0	1	12
chor086	4	45	3	3	1	3	57	-2	1	-2
chor086	4	46	1	3	6	3	55	5	-3	-1
chor086	4	47	6	3	4	3	54	-2	1	-2
chor086	4	48	4	3	5	3	52	1	0	7
chor086	4	49	5	3	3	3	59	-2	1	-2
chor086	4	50	3	3	1	3	57	-2	1	-2
chor086	4	51	1	3	3	3	55	2	-1	2
chor086	4	52	3	3	2	3	57	-1	0	-7
chor086	4	53	2	3	5	2	50	3	-2	-3
chor086	4	54	5	2	6	2	47	1	-1	-5
chor086	4	55	6	2	1	2	42	-5	3	1
chor086	4	56	1	2	3	2	43	2	-1	2
chor086	4	57	3	2	5	2	45	2	-1	2
chor086	4	58	5	2	7	3	47	2	-1	2
chor086	4	59	7	3	2	3	49	-5	3	1
chor086	4	60	2	3	1	2	50	-1	0	-7
chor086	4	61	1	2	3	2	43	2	-1	2
chor086	4	62	3	2	2	2	45	-1	0	-7
chor087	1	0	0	5	1	4	72	1	-1	-5
chor087	1	1	1	4	0	5	67	-1	1	5
chor087	1	2	0	5	0	5	72	0	0	0
chor087	1	3	0	5	-2	4	72	-2	1	-2
chor087	1	4	-2	4	-2	4	70	0	0	0
chor087	1	5	-2	4	3	4	70	5	-3	-1
chor087	1	6	3	4	3	4	69	0	0	0
chor087	1	7	3	4	1	4	69	-2	1	-2
chor087	1	8	1	4	-3	4	67	-4	2	-4
chor087	1	9	-3	4	1	4	63	4	-2	4
chor087	1	10	1	4	-1	4	67	-2	1	-2
chor087	1	11	-1	4	-3	4	65	-2	1	-2
chor087	1	12	-3	4	2	4	63	5	-3	-1
chor087	1	13	2	4	-3	4	62	-5	3	1
chor087	1	14	-3	4	2	4	63	5	-3	-1
chor087	1	15	2	4	0	4	62	-2	1	-2
chor087	1	16	0	4	-3	4	60	-3	2	3
chor087	1	17	-3	4	-1	4	63	2	-1	2
chor087	1	18	-1	4	1	4	65	2	-1	2
chor087	1	19	1	4	-4	4	67	-5	3	1
chor087	1	20	-4	4	-4	4	68	0	0	0
chor087	1	21	-4	4	1	4	68	5	-3	-1
chor087	1	22	1	4	1	4	67	0	0	0
chor087	1	23	1	4	-1	4	67	-2	1	-2
chor087	1	24	-1	4	-3	4	65	-2	1	-2
chor087	1	25	-3	4	-3	4	63	0	0	0
chor087	1	26	-3	4	-1	4	63	2	-1	2
chor087	1	27	-1	4	1	4	65	2	-1	2
chor087	1	28	1	4	-4	4	67	-5	3	1
chor087	1	29	-4	4	-4	4	68	0	0	0
chor087	1	30	-4	4	1	4	68	5	-3	-1
chor087	1	31	1	4	1	4	67	0	0	0
chor087	1	32	1	4	-1	4	67	-2	1	-2
chor087	1	33	-1	4	-3	4	65	-2	1	-2
chor087	1	34	-3	4	1	4	63	4	-2	4
chor087	1	35	1	4	3	4	67	2	-1	2
chor087	1	36	3	4	-2	4	69	-5	3	1
chor087	1	37	-2	4	1	4	70	3	-2	-3
chor087	1	38	1	4	0	5	67	-1	1	5
chor087	1	39	0	5	0	5	72	0	0	0
chor087	1	40	0	5	5	4	72	5	-3	-1
chor087	1	41	5	4	0	5	71	-5	3	1
chor087	1	42	0	5	-3	5	72	-3	2	3
chor087	1	43	-3	5	2	5	75	5	-3	-1
chor087	1	44	2	5	0	5	74	-2	1	-2
chor087	1	45	0	5	0	5	72	0	0	0
chor087	1	46	0	5	5	4	72	5	-3	-1
chor087	1	47	5	4	0	5	71	-5	3	1
chor087	2	0	-3	4	2	4	63	5	-3	-1
chor087	2	1	2	4	6	4	62	4	-2	4
chor087	2	2	6	4	1	4	66	-5	3	1
chor087	2	3	1	4	3	4	67	2	-1	2
chor087	2	4	3	4	3	4	69	0	0	0
chor087	2	5	3	4	1	4	69	-2	1	-2
chor087	2	6	1	4	1	4	67	0	0	0
chor087	2	7	1	4	1	4	67	0	0	0
chor087	2	8	1	4	6	4	67	5	-3	-1
chor087	2	9	6	4	2	4	66	-4	2	-4
chor087	2	10	2	4	0	4	62	-2	1	-2
chor087	2	11	0	4	0	4	60	0	0	0
chor087	2	12	0	4	2	4	60	2	-1	2
chor087	2	13	2	4	5	3	62	3	-2	-3
chor087	2	14	5	3	0	4	59	-5	3	1
chor087	2	15	0	4	0	4	60	0	0	0
chor087	2	16	0	4	5	3	60	5	-3	-1
chor087	2	17	5	3	1	3	59	-4	2	-4
chor087	2	18	1	3	0	4	55	-1	1	5
chor087	2	19	0	4	2	4	60	2	-1	2
chor087	2	20	2	4	-3	4	62	-5	3	1
chor087	2	21	-3	4	-1	4	63	2	-1	2
chor087	2	22	-1	4	-1	4	65	0	0	0
chor087	2	23	-1	4	-1	4	65	0	0	0
chor087	2	24	-1	4	2	4	65	3	-2	-3
chor087	2	25	2	4	-3	4	62	-5	3	1
chor087	2	26	-3	4	-3	4	63	0	0	0
chor087	2	27	-3	4	2	4	63	5	-3	-1
chor087	2	28	2	4	-2	3	62	-4	2	-4
chor087	2	29	-2	3	0	4	58	2	-1	2
chor087	2	30	0	4	2	4	60	2	-1	2
chor087	2	31	2	4	-3	4	62	-5	3	1
chor087	2	32	-3	4	-1	4	63	2	-1	2
chor087	2	33	-1	4	-1	4	65	0	0	0
chor087	2	34	-1	4	-1	4	65	0	0	0
chor087	2	35	-1	4	2	4	65	3	-2	-3
chor087	2	36	2	4	-3	4	62	-5	3	1
chor087	2	37	-3	4	-3	4	63	0	0	0
chor087	2	38	-3	4	2	4	63	5	-3	-1
chor087	2	39	2	4	-2	3	62	-4	2	-4
chor087	2	40	-2	3	-3	4	58	-1	1	5
chor087	2	41	-3	4	-3	4	63	0	0	0
chor087	2	42	-3	4	-1	4	63	2	-1	2
chor087	2	43	-1	4	-3	4	65	-2	1	-2
chor087	2	44	-3	4	-3	4	63	0	0	0
chor087	2	45	-3	4	-3	4	63	0	0	0
chor087	2	46	-3	4	2	4	63	5	-3	-1
chor087	2	47	2	4	2	4	62	0	0	0
chor087	2	48	2	4	1	4	62	-1	1	5
chor087	2	49	1	4	1	4	67	0	0	0
chor087	2	50	1	4	-4	4	67	-5	3	1
chor087	2	51	-4	4	1	4	68	5	-3	-1
chor087	2	52	1	4	1	4	67	0	0	0
chor087	2	53	1	4	-1	4	67	-2	1	-2
chor087	2	54	-1	4	1	4	65	2	-1	2
chor087	2	55	1	4	1	4	67	0	0	0
chor087	2	56	1	4	1	4	67	0	0	0
chor087	3	0	1	3	-2	3	55	-3	2	3
chor087	3	1	-2	3	0	4	58	2	-1	2
chor087	3	2	0	4	-3	4	60	-3	2	3
chor087	3	3	-3	4	2	4	63	5	-3	-1
chor087	3	4	2	4	2	4	62	0	0	0
chor087	3	5	2	4	-3	4	62	-5	3	1
chor087	3	6	-3	4	2	4	63	5	-3	-1
chor087	3	7	2	4	0	4	62	-2	1	-2
chor087	3	8	0	4	5	3	60	5	-3	-1
chor087	3	9	5	3	0	4	59	-5	3	1
chor087	3	10	0	4	1	3	60	1	-1	-5
chor087	3	11	1	3	-4	3	55	-5	3	1
chor087	3	12	-4	3	3	3	56	7	-4	1
chor087	3	13	3	3	1	3	57	-2	1	-2
chor087	3	14	1	3	1	3	55	0	0	0
chor087	3	15	1	3	-1	3	55	-2	1	-2
chor087	3	16	-1	3	-3	3	53	-2	1	-2
chor087	3	17	-3	3	1	3	51	4	-2	4
chor087	3	18	1	3	-2	3	55	-3	2	3
chor087	3	19	-2	3	0	4	58	2	-1	2
chor087	3	20	0	4	-2	3	60	-2	1	-2
chor087	3	21	-2	3	-2	3	58	0	0	0
chor087	3	22	-2	3	0	4	58	2	-1	2
chor087	3	23	0	4	0	4	60	0	0	0
chor087	3	24	0	4	-2	3	60	-2	1	-2
chor087	3	25	-2	3	-4	3	58	-2	1	-2
chor087	3	26	-4	3	1	3	56	5	-3	-1
chor087	3	27	1	3	1	3	55	0	0	0
chor087	3	28	1	3	-2	3	55	-3	2	3
chor087	3	29	-2	3	0	4	58	2	-1	2
chor087	3	30	0	4	-2	3	60	-2	1	-2
chor087	3	31	-2	3	-2	3	58	0	0	0
chor087	3	32	-2	3	0	4	58	2	-1	2
chor087	3	33	0	4	0	4	60	0	0	0
chor087	3	34	0	4	-2	3	60	-2	1	-2
chor087	3	35	-2	3	-4	3	58	-2	1	-2
chor087	3	36	-4	3	1	3	56	5	-3	-1
chor087	3	37	1	3	-2	3	55	-3	2	3
chor087	3	38	-2	3	0	4	58	2	-1	2
chor087	3	39	0	4	-2	3	60	-2	1	-2
chor087	3	40	-2	3	-2	3	58	0	0	0
chor087	3	41	-2	3	0	4	58	2	-1	2
chor087	3	42	0	4	-2	3	60	-2	1	-2
chor087	3	43	-2	3	3	3	58	5	-3	-1
chor087	3	44	3	3	1	3	57	-2	1	-2
chor087	3	45	1	3	1	3	55	0	0	0
chor087	3	46	1	3	0	4	55	-1	1	5
chor087	3	47	0	4	0	4	60	0	0	0
chor087	3	48	0	4	5	3	60	5	-3	-1
chor087	3	49	5	3	0	4	59	-5	3	1
chor087	3	50	0	4	2	4	60	2	-1	2
chor087	3	51	2	4	-3	4	62	-5	3	1
chor087	3	52	-3	4	2	4	63	5	-3	-1
chor087	3	53	2	4	4	4	62	2	-1	2
chor087	4	0	0	3	-2	2	48	-2	1	-2
chor087	4	1	-2	2	3	2	46	5	-3	-1
chor087	4	2	3	2	6	3	45	3	-1	9
chor087	4	3	6	3	1	3	54	-5	3	1
chor087	4	4	1	3	0	3	55	-1	0	-7
chor087	4	5	0	3	2	3	48	2	-1	2
chor087	4	6	2	3	1	2	50	-1	0	-7
chor087	4	7	1	2	-4	2	43	-5	3	1
chor087	4	8	-4	2	-3	3	44	1	0	7
chor087	4	9	-3	3	-1	3	51	2	-1	2
chor087	4	10	-1	3	6	3	53	7	-4	1
chor087	4	11	6	3	1	3	54	-5	3	1
chor087	4	12	1	3	1	2	55	0	-1	-12
chor087	4	13	1	2	0	3	43	-1	1	5
chor087	4	14	0	3	0	3	48	0	0	0
chor087	4	15	0	3	-2	2	48	-2	1	-2
chor087	4	16	-2	2	-4	2	46	-2	1	-2
chor087	4	17	-4	2	1	2	44	5	-3	-1
chor087	4	18	1	2	-1	2	43	-2	1	-2
chor087	4	19	-1	2	2	3	41	3	-1	9
chor087	4	20	2	3	-3	3	50	-5	3	1
chor087	4	21	-3	3	0	3	51	3	-2	-3
chor087	4	22	0	3	-4	2	48	-4	2	-4
chor087	4	23	-4	2	-2	2	44	2	-1	2
chor087	4	24	-2	2	-3	2	46	-1	0	-7
chor087	4	25	-3	2	0	3	39	3	-1	9
chor087	4	26	0	3	-2	2	48	-2	1	-2
chor087	4	27	-2	2	-4	2	46	-2	1	-2
chor087	4	28	-4	2	1	2	44	5	-3	-1
chor087	4	29	1	2	-1	2	43	-2	1	-2
chor087	4	30	-1	2	2	3	41	3	-1	9
chor087	4	31	2	3	-3	3	50	-5	3	1
chor087	4	32	-3	3	0	3	51	3	-2	-3
chor087	4	33	0	3	-4	2	48	-4	2	-4
chor087	4	34	-4	2	-2	2	44	2	-1	2
chor087	4	35	-2	2	-3	2	46	-1	0	-7
chor087	4	36	-3	2	-3	3	39	0	1	12
chor087	4	37	-3	3	0	3	51	3	-2	-3
chor087	4	38	0	3	2	3	48	2	-1	2
chor087	4	39	2	3	-3	3	50	-5	3	1
chor087	4	40	-3	3	-4	2	51	-1	0	-7
chor087	4	41	-4	2	1	2	44	5	-3	-1
chor087	4	42	1	2	6	2	43	5	-3	-1
chor087	4	43	6	2	1	2	42	-5	3	1
chor087	4	44	1	2	-3	3	43	-4	3	8
chor087	4	45	-3	3	2	3	51	5	-3	-1
chor087	4	46	2	3	0	3	50	-2	1	-2
chor087	4	47	0	3	-1	3	48	-1	1	5
chor087	4	48	-1	3	1	3	53	2	-1	2
chor087	4	49	1	3	-4	3	55	-5	3	1
chor087	4	50	-4	3	1	3	56	5	-3	-1
chor087	4	51	1	3	1	2	55	0	-1	-12
chor087	4	52	1	2	0	3	43	-1	1	5
chor088	1	0	3	4	3	4	69	0	0	0
chor088	1	1	3	4	5	4	69	2	-1	2
chor088	1	2	5	4	0	5	71	-5	3	1
chor088	1	3	0	5	2	5	72	2	-1	2
chor088	1	4	2	5	5	4	74	3	-2	-3
chor088	1	5	5	4	0	5	71	-5	3	1
chor088	1	6	0	5	2	5	72	2	-1	2
chor088	1	7	2	5	4	5	74	2	-1	2
chor088	1	8	4	5	0	5	76	-4	2	-4
chor088	1	9	0	5	3	4	72	3	-2	-3
chor088	1	10	3	4	5	4	69	2	-1	2
chor088	1	11	5	4	5	4	71	0	0	0
chor088	1	12	5	4	3	4	71	-2	1	-2
chor088	1	13	3	4	4	5	69	1	0	7
chor088	1	14	4	5	2	5	76	-2	1	-2
chor088	1	15	2	5	0	5	74	-2	1	-2
chor088	1	16	0	5	5	4	72	5	-3	-1
chor088	1	17	5	4	3	4	71	-2	1	-2
chor088	1	18	3	4	5	4	69	2	-1	2
chor088	1	19	5	4	5	4	71	0	0	0
chor088	1	20	5	4	0	5	71	-5	3	1
chor088	1	21	0	5	2	5	72	2	-1	2
chor088	1	22	2	5	4	5	74	2	-1	2
chor088	1	23	4	5	0	5	76	-4	2	-4
